semantic_loop_id,primitive_loop_id,canonical_primitive_core,closed_path,transition_length,allowed_orientations,reverse_path_id,motif_type,development_count,stock_breadth,session_breadth,month_breadth,quarter_breadth,clock_breadth,top_stock_share,top_month_share,complete_semantic_identity,source_gap_free,primary_length_eligible,sensitivity_length_eligible,selection_period,support_pass,run_id,git_sha,contract_hash,data_snapshot_hash,dictionary_version,dictionary_hash,state_model_version,research_only,execution_enabled,order_placement,broker_connected,economic_outcomes_used,payoff_selection_used,production_runtime_modified,strategy_promotion,decision_id,symbol,session,decision_timestamp,event_timestamp,source_artifact,source_hash
loop_p_0-1-3-4-6-0,loop_p_0-1-3-4-6-0,"[0, 1, 3, 4, 6]","[0, 1, 3, 4, 6, 0]",5,"[[0, 1, 3, 4, 6, 0], [1, 3, 4, 6, 0, 1], [3, 4, 6, 0, 1, 3], [4, 6, 0, 1, 3, 4], [6, 0, 1, 3, 4, 6]]",loop_p_0-6-4-3-1-0,primitive,18,1,1,1,1,2,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-3-4-6-2-0,loop_p_0-1-3-4-6-2-0,"[0, 1, 3, 4, 6, 2]","[0, 1, 3, 4, 6, 2, 0]",6,"[[0, 1, 3, 4, 6, 2, 0], [1, 3, 4, 6, 2, 0, 1], [2, 0, 1, 3, 4, 6, 2], [3, 4, 6, 2, 0, 1, 3], [4, 6, 2, 0, 1, 3, 4], [6, 2, 0, 1, 3, 4, 6]]",loop_p_0-2-6-4-3-1-0,primitive,24,1,1,1,1,2,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-3-5-2-0,loop_p_0-1-3-5-2-0,"[0, 1, 3, 5, 2]","[0, 1, 3, 5, 2, 0]",5,"[[0, 1, 3, 5, 2, 0], [1, 3, 5, 2, 0, 1], [2, 0, 1, 3, 5, 2], [3, 5, 2, 0, 1, 3], [5, 2, 0, 1, 3, 5]]",loop_p_0-2-5-3-1-0,primitive,7,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-3-5-4-2-0,loop_p_0-1-3-5-4-2-0,"[0, 1, 3, 5, 4, 2]","[0, 1, 3, 5, 4, 2, 0]",6,"[[0, 1, 3, 5, 4, 2, 0], [1, 3, 5, 4, 2, 0, 1], [2, 0, 1, 3, 5, 4, 2], [3, 5, 4, 2, 0, 1, 3], [4, 2, 0, 1, 3, 5, 4], [5, 4, 2, 0, 1, 3, 5]]",loop_p_0-2-4-5-3-1-0,primitive,1,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-3-6-0,loop_p_0-1-3-6-0,"[0, 1, 3, 6]","[0, 1, 3, 6, 0]",4,"[[0, 1, 3, 6, 0], [1, 3, 6, 0, 1], [3, 6, 0, 1, 3], [6, 0, 1, 3, 6]]",loop_p_0-6-3-1-0,primitive,15,3,4,3,2,2,0.466666666667,0.533333333333,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-3-6-4-0,loop_p_0-1-3-6-4-0,"[0, 1, 3, 6, 4]","[0, 1, 3, 6, 4, 0]",5,"[[0, 1, 3, 6, 4, 0], [1, 3, 6, 4, 0, 1], [3, 6, 4, 0, 1, 3], [4, 0, 1, 3, 6, 4], [6, 4, 0, 1, 3, 6]]",loop_p_0-4-6-3-1-0,primitive,26,2,2,2,2,2,0.730769230769,0.730769230769,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-3-6-4-2-0,loop_p_0-1-3-6-4-2-0,"[0, 1, 3, 6, 4, 2]","[0, 1, 3, 6, 4, 2, 0]",6,"[[0, 1, 3, 6, 4, 2, 0], [1, 3, 6, 4, 2, 0, 1], [2, 0, 1, 3, 6, 4, 2], [3, 6, 4, 2, 0, 1, 3], [4, 2, 0, 1, 3, 6, 4], [6, 4, 2, 0, 1, 3, 6]]",loop_p_0-2-4-6-3-1-0,primitive,2,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-3-7-2-0,loop_p_0-1-3-7-2-0,"[0, 1, 3, 7, 2]","[0, 1, 3, 7, 2, 0]",5,"[[0, 1, 3, 7, 2, 0], [1, 3, 7, 2, 0, 1], [2, 0, 1, 3, 7, 2], [3, 7, 2, 0, 1, 3], [7, 2, 0, 1, 3, 7]]",loop_p_0-2-7-3-1-0,primitive,7,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-3-7-2-4-0,loop_p_0-1-3-7-2-4-0,"[0, 1, 3, 7, 2, 4]","[0, 1, 3, 7, 2, 4, 0]",6,"[[0, 1, 3, 7, 2, 4, 0], [1, 3, 7, 2, 4, 0, 1], [2, 4, 0, 1, 3, 7, 2], [3, 7, 2, 4, 0, 1, 3], [4, 0, 1, 3, 7, 2, 4], [7, 2, 4, 0, 1, 3, 7]]",loop_p_0-4-2-7-3-1-0,primitive,3,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-0,loop_p_0-1-4-0,"[0, 1, 4]","[0, 1, 4, 0]",3,"[[0, 1, 4, 0], [1, 4, 0, 1], [4, 0, 1, 4]]",loop_p_0-4-1-0,primitive,519,20,79,12,4,3,0.129094412331,0.163776493256,True,True,True,False,development,True,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-2-0,loop_p_0-1-4-2-0,"[0, 1, 4, 2]","[0, 1, 4, 2, 0]",4,"[[0, 1, 4, 2, 0], [1, 4, 2, 0, 1], [2, 0, 1, 4, 2], [4, 2, 0, 1, 4]]",loop_p_0-2-4-1-0,primitive,643,21,105,12,4,3,0.169517884914,0.157076205288,True,True,True,False,development,True,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-2-3-0,loop_p_0-1-4-2-3-0,"[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3, 0]",5,"[[0, 1, 4, 2, 3, 0], [1, 4, 2, 3, 0, 1], [2, 3, 0, 1, 4, 2], [3, 0, 1, 4, 2, 3], [4, 2, 3, 0, 1, 4]]",loop_p_0-3-2-4-1-0,primitive,272,16,32,10,4,2,0.117647058824,0.1875,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-2-6-3-0,loop_p_0-1-4-2-6-3-0,"[0, 1, 4, 2, 6, 3]","[0, 1, 4, 2, 6, 3, 0]",6,"[[0, 1, 4, 2, 6, 3, 0], [1, 4, 2, 6, 3, 0, 1], [2, 6, 3, 0, 1, 4, 2], [3, 0, 1, 4, 2, 6, 3], [4, 2, 6, 3, 0, 1, 4], [6, 3, 0, 1, 4, 2, 6]]",loop_p_0-3-6-2-4-1-0,primitive,5,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-3-0,loop_p_0-1-4-3-0,"[0, 1, 4, 3]","[0, 1, 4, 3, 0]",4,"[[0, 1, 4, 3, 0], [1, 4, 3, 0, 1], [3, 0, 1, 4, 3], [4, 3, 0, 1, 4]]",loop_p_0-3-4-1-0,primitive,512,21,63,12,4,3,0.20703125,0.20703125,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-3-2-0,loop_p_0-1-4-3-2-0,"[0, 1, 4, 3, 2]","[0, 1, 4, 3, 2, 0]",5,"[[0, 1, 4, 3, 2, 0], [1, 4, 3, 2, 0, 1], [2, 0, 1, 4, 3, 2], [3, 2, 0, 1, 4, 3], [4, 3, 2, 0, 1, 4]]",loop_p_0-2-3-4-1-0,primitive,95,12,15,7,4,2,0.326315789474,0.263157894737,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-5-2-3-0,loop_p_0-1-4-5-2-3-0,"[0, 1, 4, 5, 2, 3]","[0, 1, 4, 5, 2, 3, 0]",6,"[[0, 1, 4, 5, 2, 3, 0], [1, 4, 5, 2, 3, 0, 1], [2, 3, 0, 1, 4, 5, 2], [3, 0, 1, 4, 5, 2, 3], [4, 5, 2, 3, 0, 1, 4], [5, 2, 3, 0, 1, 4, 5]]",loop_p_0-3-2-5-4-1-0,primitive,3,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-5-3-0,loop_p_0-1-4-5-3-0,"[0, 1, 4, 5, 3]","[0, 1, 4, 5, 3, 0]",5,"[[0, 1, 4, 5, 3, 0], [1, 4, 5, 3, 0, 1], [3, 0, 1, 4, 5, 3], [4, 5, 3, 0, 1, 4], [5, 3, 0, 1, 4, 5]]",loop_p_0-3-5-4-1-0,primitive,7,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-5-6-0,loop_p_0-1-4-5-6-0,"[0, 1, 4, 5, 6]","[0, 1, 4, 5, 6, 0]",5,"[[0, 1, 4, 5, 6, 0], [1, 4, 5, 6, 0, 1], [4, 5, 6, 0, 1, 4], [5, 6, 0, 1, 4, 5], [6, 0, 1, 4, 5, 6]]",loop_p_0-6-5-4-1-0,primitive,2,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-6-0,loop_p_0-1-4-6-0,"[0, 1, 4, 6]","[0, 1, 4, 6, 0]",4,"[[0, 1, 4, 6, 0], [1, 4, 6, 0, 1], [4, 6, 0, 1, 4], [6, 0, 1, 4, 6]]",loop_p_0-6-4-1-0,primitive,1,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-6-2-3-0,loop_p_0-1-4-6-2-3-0,"[0, 1, 4, 6, 2, 3]","[0, 1, 4, 6, 2, 3, 0]",6,"[[0, 1, 4, 6, 2, 3, 0], [1, 4, 6, 2, 3, 0, 1], [2, 3, 0, 1, 4, 6, 2], [3, 0, 1, 4, 6, 2, 3], [4, 6, 2, 3, 0, 1, 4], [6, 2, 3, 0, 1, 4, 6]]",loop_p_0-3-2-6-4-1-0,primitive,1,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-6-3-0,loop_p_0-1-4-6-3-0,"[0, 1, 4, 6, 3]","[0, 1, 4, 6, 3, 0]",5,"[[0, 1, 4, 6, 3, 0], [1, 4, 6, 3, 0, 1], [3, 0, 1, 4, 6, 3], [4, 6, 3, 0, 1, 4], [6, 3, 0, 1, 4, 6]]",loop_p_0-3-6-4-1-0,primitive,35,6,6,3,2,2,0.342857142857,0.457142857143,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-4-6-3-2-0,loop_p_0-1-4-6-3-2-0,"[0, 1, 4, 6, 3, 2]","[0, 1, 4, 6, 3, 2, 0]",6,"[[0, 1, 4, 6, 3, 2, 0], [1, 4, 6, 3, 2, 0, 1], [2, 0, 1, 4, 6, 3, 2], [3, 2, 0, 1, 4, 6, 3], [4, 6, 3, 2, 0, 1, 4], [6, 3, 2, 0, 1, 4, 6]]",loop_p_0-2-3-6-4-1-0,primitive,25,2,2,2,2,2,0.96,0.96,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-5-0,loop_p_0-1-5-0,"[0, 1, 5]","[0, 1, 5, 0]",3,"[[0, 1, 5, 0], [1, 5, 0, 1], [5, 0, 1, 5]]",loop_p_0-5-1-0,primitive,6,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-5-2-0,loop_p_0-1-5-2-0,"[0, 1, 5, 2]","[0, 1, 5, 2, 0]",4,"[[0, 1, 5, 2, 0], [1, 5, 2, 0, 1], [2, 0, 1, 5, 2], [5, 2, 0, 1, 5]]",loop_p_0-2-5-1-0,primitive,69,8,10,6,4,2,0.376811594203,0.391304347826,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-5-2-3-0,loop_p_0-1-5-2-3-0,"[0, 1, 5, 2, 3]","[0, 1, 5, 2, 3, 0]",5,"[[0, 1, 5, 2, 3, 0], [1, 5, 2, 3, 0, 1], [2, 3, 0, 1, 5, 2], [3, 0, 1, 5, 2, 3], [5, 2, 3, 0, 1, 5]]",loop_p_0-3-2-5-1-0,primitive,19,2,2,2,1,1,0.842105263158,0.842105263158,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_0-1-5-3-0,loop_p_0-1-5-3-0,"[0, 1, 5, 3]","[0, 1, 5, 3, 0]",4,"[[0, 1, 5, 3, 0], [1, 5, 3, 0, 1], [3, 0, 1, 5, 3], [5, 3, 0, 1, 5]]",loop_p_0-3-5-1-0,primitive,1,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
